,timestamp,meter_reading,meter_type
15172837,2016-10-03 02:00:00,1724.78,chilledwater
15172838,2016-10-03 02:00:00,1319.47,steam
15172839,2016-10-03 02:00:00,447.435,hotwater
15175197,2016-10-03 03:00:00,353.0,electricity
15175198,2016-10-03 03:00:00,1725.14,chilledwater
15175199,2016-10-03 03:00:00,959.616,steam
15175200,2016-10-03 03:00:00,443.42,hotwater
15177557,2016-10-03 04:00:00,328.0,electricity
15177558,2016-10-03 04:00:00,1976.55,chilledwater
15177559,2016-10-03 04:00:00,1019.59,steam
15177560,2016-10-03 04:00:00,443.164,hotwater
15179919,2016-10-03 05:00:00,326.0,electricity
15179920,2016-10-03 05:00:00,2102.49,chilledwater
15179921,2016-10-03 05:00:00,1019.59,steam
15179922,2016-10-03 05:00:00,434.257,hotwater
15182277,2016-10-03 06:00:00,329.0,electricity
15182278,2016-10-03 06:00:00,1673.28,chilledwater
15182279,2016-10-03 06:00:00,1019.59,steam
15182280,2016-10-03 06:00:00,434.257,hotwater
15184640,2016-10-03 07:00:00,345.0,electricity
15184641,2016-10-03 07:00:00,1825.97,chilledwater
15184642,2016-10-03 07:00:00,1139.54,steam
15184643,2016-10-03 07:00:00,435.143,hotwater
15187004,2016-10-03 08:00:00,329.0,electricity
15187005,2016-10-03 08:00:00,1321.56,chilledwater
15187006,2016-10-03 08:00:00,1199.52,steam
15187007,2016-10-03 08:00:00,434.447,hotwater
15189367,2016-10-03 09:00:00,350.0,electricity
15189368,2016-10-03 09:00:00,1677.69,chilledwater
15189369,2016-10-03 09:00:00,959.616,steam
15189370,2016-10-03 09:00:00,434.447,hotwater
15191728,2016-10-03 10:00:00,323.0,electricity
15191729,2016-10-03 10:00:00,1745.13,chilledwater
15191730,2016-10-03 10:00:00,959.616,steam
15191731,2016-10-03 10:00:00,434.257,hotwater
15194089,2016-10-03 11:00:00,341.0,electricity
15194090,2016-10-03 11:00:00,1312.93,chilledwater
15194091,2016-10-03 11:00:00,1079.57,steam
15194092,2016-10-03 11:00:00,425.435,hotwater
15196453,2016-10-03 12:00:00,361.0,electricity
15196454,2016-10-03 12:00:00,1467.78,chilledwater
15196455,2016-10-03 12:00:00,899.64,steam
15196456,2016-10-03 12:00:00,470.518,hotwater
15198814,2016-10-03 13:00:00,374.0,electricity
15198815,2016-10-03 13:00:00,1533.07,chilledwater
15198816,2016-10-03 13:00:00,959.616,steam
15198817,2016-10-03 13:00:00,442.879,hotwater
15201174,2016-10-03 14:00:00,369.0,electricity
15201175,2016-10-03 14:00:00,1821.89,chilledwater
15201176,2016-10-03 14:00:00,1019.59,steam
15201177,2016-10-03 14:00:00,456.638,hotwater
15203534,2016-10-03 15:00:00,408.0,electricity
15203535,2016-10-03 15:00:00,2001.43,chilledwater
15203536,2016-10-03 15:00:00,959.616,steam
15203537,2016-10-03 15:00:00,464.78,hotwater
15205895,2016-10-03 16:00:00,409.0,electricity
15205896,2016-10-03 16:00:00,2060.16,chilledwater
15205897,2016-10-03 16:00:00,959.616,steam
15205898,2016-10-03 16:00:00,447.956,hotwater
15208254,2016-10-03 17:00:00,369.0,electricity
15208255,2016-10-03 17:00:00,2069.71,chilledwater
15208256,2016-10-03 17:00:00,839.664,steam
15208257,2016-10-03 17:00:00,437.411,hotwater
15210614,2016-10-03 18:00:00,383.0,electricity
15210615,2016-10-03 18:00:00,2001.79,chilledwater
15210616,2016-10-03 18:00:00,959.616,steam
15210617,2016-10-03 18:00:00,443.79,hotwater
15212974,2016-10-03 19:00:00,368.0,electricity
15212975,2016-10-03 19:00:00,2032.34,chilledwater
15212976,2016-10-03 19:00:00,839.664,steam
15212977,2016-10-03 19:00:00,451.431,hotwater
15215336,2016-10-03 20:00:00,435.0,electricity
15215337,2016-10-03 20:00:00,2213.33,chilledwater
15215338,2016-10-03 20:00:00,1019.59,steam
15215339,2016-10-03 20:00:00,467.218,hotwater
15217696,2016-10-03 21:00:00,386.0,electricity
15217697,2016-10-03 21:00:00,2350.52,chilledwater
15217698,2016-10-03 21:00:00,839.664,steam
15217699,2016-10-03 21:00:00,499.448,hotwater
15220058,2016-10-03 22:00:00,357.0,electricity
15220059,2016-10-03 22:00:00,2130.88,chilledwater
15220060,2016-10-03 22:00:00,959.616,steam
15220061,2016-10-03 22:00:00,417.083,hotwater
15222419,2016-10-03 23:00:00,343.0,electricity
15222420,2016-10-03 23:00:00,2208.75,chilledwater
15222421,2016-10-03 23:00:00,899.64,steam
15222422,2016-10-03 23:00:00,428.018,hotwater
15224780,2016-10-04 00:00:00,346.0,electricity
15224781,2016-10-04 00:00:00,2028.77,chilledwater
15224782,2016-10-04 00:00:00,959.616,steam
15224783,2016-10-04 00:00:00,423.938,hotwater
15227142,2016-10-04 01:00:00,343.0,electricity
15227143,2016-10-04 01:00:00,1842.35,chilledwater
15227144,2016-10-04 01:00:00,839.664,steam
15227145,2016-10-04 01:00:00,455.116,hotwater
15229504,2016-10-04 02:00:00,342.0,electricity
15229505,2016-10-04 02:00:00,1645.93,chilledwater
15229506,2016-10-04 02:00:00,1019.59,steam
15229507,2016-10-04 02:00:00,444.702,hotwater
15231866,2016-10-04 03:00:00,342.0,electricity
15231867,2016-10-04 03:00:00,2091.82,chilledwater
15231868,2016-10-04 03:00:00,779.688,steam
15231869,2016-10-04 03:00:00,455.407,hotwater
15234227,2016-10-04 04:00:00,333.0,electricity
15234228,2016-10-04 04:00:00,1670.48,chilledwater
15234229,2016-10-04 04:00:00,719.712,steam
15234230,2016-10-04 04:00:00,460.859,hotwater
15236589,2016-10-04 05:00:00,339.0,electricity
15236590,2016-10-04 05:00:00,1632.87,chilledwater
15236591,2016-10-04 05:00:00,959.616,steam
15236592,2016-10-04 05:00:00,446.229,hotwater
15238951,2016-10-04 06:00:00,324.0,electricity
15238952,2016-10-04 06:00:00,1591.96,chilledwater
15238953,2016-10-04 06:00:00,899.64,steam
15238954,2016-10-04 06:00:00,451.106,hotwater
15241311,2016-10-04 07:00:00,330.0,electricity
15241312,2016-10-04 07:00:00,1350.53,chilledwater
15241313,2016-10-04 07:00:00,839.664,steam
15241314,2016-10-04 07:00:00,449.589,hotwater
15243675,2016-10-04 08:00:00,320.0,electricity
15243676,2016-10-04 08:00:00,1291.24,chilledwater
15243677,2016-10-04 08:00:00,1019.59,steam
15243678,2016-10-04 08:00:00,446.825,hotwater
15246039,2016-10-04 09:00:00,330.0,electricity
15246040,2016-10-04 09:00:00,1503.71,chilledwater
15246041,2016-10-04 09:00:00,1019.59,steam
15246042,2016-10-04 09:00:00,452.958,hotwater
15248402,2016-10-04 10:00:00,335.0,electricity
15248403,2016-10-04 10:00:00,1313.99,chilledwater
15248404,2016-10-04 10:00:00,899.64,steam
15248405,2016-10-04 10:00:00,452.352,hotwater
15250765,2016-10-04 11:00:00,341.0,electricity
15250766,2016-10-04 11:00:00,1209.46,chilledwater
15250767,2016-10-04 11:00:00,1019.59,steam
15250768,2016-10-04 11:00:00,447.436,hotwater
15253129,2016-10-04 12:00:00,340.0,electricity
15253130,2016-10-04 12:00:00,1321.33,chilledwater
15253131,2016-10-04 12:00:00,899.64,steam
15253132,2016-10-04 12:00:00,448.602,hotwater
15255491,2016-10-04 13:00:00,352.0,electricity
15255492,2016-10-04 13:00:00,1359.79,chilledwater
15255493,2016-10-04 13:00:00,839.664,steam
15255494,2016-10-04 13:00:00,441.617,hotwater
15257855,2016-10-04 14:00:00,373.0,electricity
15257856,2016-10-04 14:00:00,1593.87,chilledwater
15257857,2016-10-04 14:00:00,959.616,steam
15257858,2016-10-04 14:00:00,444.071,hotwater
15260219,2016-10-04 15:00:00,404.0,electricity
15260220,2016-10-04 15:00:00,1949.53,chilledwater
15260221,2016-10-04 15:00:00,1019.59,steam
15260222,2016-10-04 15:00:00,442.258,hotwater
15262583,2016-10-04 16:00:00,385.0,electricity
15262584,2016-10-04 16:00:00,1976.77,chilledwater
15262585,2016-10-04 16:00:00,1019.59,steam
15262586,2016-10-04 16:00:00,443.164,hotwater
15264945,2016-10-04 17:00:00,383.0,electricity
15264946,2016-10-04 17:00:00,2026.21,chilledwater
15264947,2016-10-04 17:00:00,959.616,steam
15264948,2016-10-04 17:00:00,441.057,hotwater
15267308,2016-10-04 18:00:00,383.0,electricity
15267309,2016-10-04 18:00:00,2026.21,chilledwater
15267310,2016-10-04 18:00:00,959.616,steam
15267311,2016-10-04 18:00:00,441.057,hotwater
15269671,2016-10-04 19:00:00,394.0,electricity
15269672,2016-10-04 19:00:00,2430.45,chilledwater
15269673,2016-10-04 19:00:00,959.616,steam
15269674,2016-10-04 19:00:00,441.352,hotwater
15272032,2016-10-04 20:00:00,388.0,electricity
15272033,2016-10-04 20:00:00,2167.98,chilledwater
15272034,2016-10-04 20:00:00,959.616,steam
15272035,2016-10-04 20:00:00,422.105,hotwater
15274394,2016-10-04 21:00:00,375.0,electricity
15274395,2016-10-04 21:00:00,1989.91,chilledwater
15274396,2016-10-04 21:00:00,959.616,steam
15274397,2016-10-04 21:00:00,415.576,hotwater
15276756,2016-10-04 22:00:00,382.0,electricity
15276757,2016-10-04 22:00:00,2285.19,chilledwater
15276758,2016-10-04 22:00:00,959.616,steam
15276759,2016-10-04 22:00:00,381.503,hotwater
15279117,2016-10-04 23:00:00,360.0,electricity
15279118,2016-10-04 23:00:00,1740.29,chilledwater
15279119,2016-10-04 23:00:00,899.64,steam
15279120,2016-10-04 23:00:00,409.623,hotwater
15281480,2016-10-05 00:00:00,358.0,electricity
15281481,2016-10-05 00:00:00,1796.45,chilledwater
15281482,2016-10-05 00:00:00,1019.59,steam
15281483,2016-10-05 00:00:00,448.347,hotwater
15283843,2016-10-05 01:00:00,361.0,electricity
15283844,2016-10-05 01:00:00,1686.66,chilledwater
15283845,2016-10-05 01:00:00,779.688,steam
15283846,2016-10-05 01:00:00,455.116,hotwater
15286205,2016-10-05 02:00:00,343.0,electricity
15286206,2016-10-05 02:00:00,1510.69,chilledwater
15286207,2016-10-05 02:00:00,779.688,steam
15286208,2016-10-05 02:00:00,446.524,hotwater
15288568,2016-10-05 03:00:00,364.0,electricity
15288569,2016-10-05 03:00:00,1557.47,chilledwater
15288570,2016-10-05 03:00:00,899.64,steam
15288571,2016-10-05 03:00:00,452.237,hotwater
15290932,2016-10-05 04:00:00,329.0,electricity
15290933,2016-10-05 04:00:00,1422.21,chilledwater
15290934,2016-10-05 04:00:00,779.688,steam
15290935,2016-10-05 04:00:00,449.428,hotwater
15293295,2016-10-05 05:00:00,335.0,electricity
15293296,2016-10-05 05:00:00,1362.41,chilledwater
15293297,2016-10-05 05:00:00,959.616,steam
15293298,2016-10-05 05:00:00,449.428,hotwater
15295658,2016-10-05 06:00:00,333.0,electricity
15295659,2016-10-05 06:00:00,1357.73,chilledwater
15295660,2016-10-05 06:00:00,899.64,steam
15295661,2016-10-05 06:00:00,444.061,hotwater
15298020,2016-10-05 07:00:00,334.0,electricity
15298021,2016-10-05 07:00:00,1302.47,chilledwater
15298022,2016-10-05 07:00:00,839.664,steam
15298023,2016-10-05 07:00:00,450.75,hotwater
15300382,2016-10-05 08:00:00,323.0,electricity
15300383,2016-10-05 08:00:00,1551.48,chilledwater
15300384,2016-10-05 08:00:00,839.664,steam
15300385,2016-10-05 08:00:00,449.819,hotwater
15302744,2016-10-05 09:00:00,326.0,electricity
15302745,2016-10-05 09:00:00,1370.38,chilledwater
15302746,2016-10-05 09:00:00,1019.59,steam
15302747,2016-10-05 09:00:00,441.057,hotwater
15305107,2016-10-05 10:00:00,332.0,electricity
15305108,2016-10-05 10:00:00,1515.04,chilledwater
15305109,2016-10-05 10:00:00,779.688,steam
15305110,2016-10-05 10:00:00,457.074,hotwater
15307470,2016-10-05 11:00:00,341.0,electricity
15307471,2016-10-05 11:00:00,1561.37,chilledwater
15307472,2016-10-05 11:00:00,1079.57,steam
15307473,2016-10-05 11:00:00,449.253,hotwater
15309834,2016-10-05 12:00:00,352.0,electricity
15309835,2016-10-05 12:00:00,1189.56,chilledwater
15309836,2016-10-05 12:00:00,1019.59,steam
15309837,2016-10-05 12:00:00,445.613,hotwater
15312198,2016-10-05 13:00:00,381.0,electricity
15312199,2016-10-05 13:00:00,1171.53,chilledwater
15312200,2016-10-05 13:00:00,1019.59,steam
15312201,2016-10-05 13:00:00,468.395,hotwater
15314563,2016-10-05 14:00:00,404.0,electricity
15314564,2016-10-05 14:00:00,1860.88,chilledwater
15314565,2016-10-05 14:00:00,1079.57,steam
15314566,2016-10-05 14:00:00,453.905,hotwater
15316924,2016-10-05 15:00:00,401.0,electricity
15316925,2016-10-05 15:00:00,1660.35,chilledwater
15316926,2016-10-05 15:00:00,659.736,steam
15316927,2016-10-05 15:00:00,446.079,hotwater
15319285,2016-10-05 16:00:00,420.0,electricity
15319286,2016-10-05 16:00:00,1947.51,chilledwater
15319287,2016-10-05 16:00:00,959.616,steam
15319288,2016-10-05 16:00:00,444.246,hotwater
15321646,2016-10-05 17:00:00,416.0,electricity
15321647,2016-10-05 17:00:00,1929.03,chilledwater
15321648,2016-10-05 17:00:00,839.664,steam
15321649,2016-10-05 17:00:00,434.808,hotwater
15324007,2016-10-05 18:00:00,423.0,electricity
15324008,2016-10-05 18:00:00,2046.75,chilledwater
15324009,2016-10-05 18:00:00,959.616,steam
15324010,2016-10-05 18:00:00,445.222,hotwater
15326367,2016-10-05 19:00:00,401.0,electricity
15326368,2016-10-05 19:00:00,1804.06,chilledwater
15326369,2016-10-05 19:00:00,779.688,steam
15326370,2016-10-05 19:00:00,446.875,hotwater
15328727,2016-10-05 20:00:00,397.0,electricity
15328728,2016-10-05 20:00:00,1851.03,chilledwater
15328729,2016-10-05 20:00:00,1019.59,steam
15328730,2016-10-05 20:00:00,446.875,hotwater
15331089,2016-10-05 21:00:00,391.0,electricity
15331090,2016-10-05 21:00:00,2032.69,chilledwater
15331091,2016-10-05 21:00:00,959.616,steam
15331092,2016-10-05 21:00:00,440.661,hotwater
15333449,2016-10-05 22:00:00,365.0,electricity
15333450,2016-10-05 22:00:00,1490.6,chilledwater
15333451,2016-10-05 22:00:00,899.64,steam
15333452,2016-10-05 22:00:00,412.166,hotwater
15335809,2016-10-05 23:00:00,354.0,electricity
15335810,2016-10-05 23:00:00,1484.91,chilledwater
15335811,2016-10-05 23:00:00,839.664,steam
15335812,2016-10-05 23:00:00,434.808,hotwater
15338171,2016-10-06 00:00:00,394.0,electricity
15338172,2016-10-06 00:00:00,1560.53,chilledwater
15338173,2016-10-06 00:00:00,959.616,steam
15338174,2016-10-06 00:00:00,433.036,hotwater
15340534,2016-10-06 01:00:00,347.0,electricity
15340535,2016-10-06 01:00:00,1250.54,chilledwater
15340536,2016-10-06 01:00:00,899.64,steam
15340537,2016-10-06 01:00:00,427.217,hotwater
15342894,2016-10-06 02:00:00,341.0,electricity
15342895,2016-10-06 02:00:00,1566.19,chilledwater
15342896,2016-10-06 02:00:00,779.688,steam
15342897,2016-10-06 02:00:00,428.048,hotwater
15345256,2016-10-06 03:00:00,337.0,electricity
15345257,2016-10-06 03:00:00,1299.7,chilledwater
15345258,2016-10-06 03:00:00,899.64,steam
15345259,2016-10-06 03:00:00,433.972,hotwater
15347618,2016-10-06 04:00:00,357.0,electricity
15347619,2016-10-06 04:00:00,1223.2,chilledwater
15347620,2016-10-06 04:00:00,959.616,steam
15347621,2016-10-06 04:00:00,422.891,hotwater
15349981,2016-10-06 05:00:00,331.0,electricity
15349982,2016-10-06 05:00:00,1151.25,chilledwater
15349983,2016-10-06 05:00:00,959.616,steam
15349984,2016-10-06 05:00:00,436.21,hotwater
15352340,2016-10-06 06:00:00,333.0,electricity
15352341,2016-10-06 06:00:00,1073.01,chilledwater
15352342,2016-10-06 06:00:00,719.712,steam
15352343,2016-10-06 06:00:00,498.121,hotwater
15354702,2016-10-06 07:00:00,322.0,electricity
15354703,2016-10-06 07:00:00,1126.05,chilledwater
15354704,2016-10-06 07:00:00,899.64,steam
15354705,2016-10-06 07:00:00,506.168,hotwater
15357065,2016-10-06 08:00:00,321.0,electricity
15357066,2016-10-06 08:00:00,1019.83,chilledwater
15357067,2016-10-06 08:00:00,1019.59,steam
15357068,2016-10-06 08:00:00,461.771,hotwater
15359428,2016-10-06 09:00:00,328.0,electricity
15359429,2016-10-06 09:00:00,1137.04,chilledwater
15359430,2016-10-06 09:00:00,1019.59,steam
15359431,2016-10-06 09:00:00,449.548,hotwater
15361790,2016-10-06 10:00:00,327.0,electricity
15361791,2016-10-06 10:00:00,765.05,chilledwater
15361792,2016-10-06 10:00:00,839.664,steam
15361793,2016-10-06 10:00:00,814.839,hotwater
15364151,2016-10-06 11:00:00,324.0,electricity
15364152,2016-10-06 11:00:00,1072.05,chilledwater
15364153,2016-10-06 11:00:00,1139.54,steam
15364154,2016-10-06 11:00:00,655.532,hotwater
15366513,2016-10-06 12:00:00,332.0,electricity
15366514,2016-10-06 12:00:00,782.601,chilledwater
15366515,2016-10-06 12:00:00,0.0,steam
15366516,2016-10-06 12:00:00,0.0,hotwater
15368873,2016-10-06 13:00:00,361.0,electricity
15368874,2016-10-06 13:00:00,908.964,chilledwater
15368875,2016-10-06 13:00:00,719.712,steam
15368876,2016-10-06 13:00:00,369.281,hotwater
15371236,2016-10-06 14:00:00,399.0,electricity
15371237,2016-10-06 14:00:00,1101.58,chilledwater
15371238,2016-10-06 14:00:00,779.688,steam
15371239,2016-10-06 14:00:00,606.939,hotwater
15373599,2016-10-06 15:00:00,412.0,electricity
15373600,2016-10-06 15:00:00,1703.0,chilledwater
15373601,2016-10-06 15:00:00,719.712,steam
15373602,2016-10-06 15:00:00,451.321,hotwater
15375962,2016-10-06 16:00:00,397.0,electricity
15375963,2016-10-06 16:00:00,1791.08,chilledwater
15375964,2016-10-06 16:00:00,839.664,steam
15375965,2016-10-06 16:00:00,461.345,hotwater
15378323,2016-10-06 17:00:00,385.0,electricity
15378324,2016-10-06 17:00:00,1503.95,chilledwater
15378325,2016-10-06 17:00:00,719.712,steam
15378326,2016-10-06 17:00:00,445.883,hotwater
15380685,2016-10-06 18:00:00,405.0,electricity
15380686,2016-10-06 18:00:00,1737.84,chilledwater
15380687,2016-10-06 18:00:00,959.616,steam
15380688,2016-10-06 18:00:00,440.145,hotwater
15383046,2016-10-06 19:00:00,437.0,electricity
15383047,2016-10-06 19:00:00,2138.23,chilledwater
15383048,2016-10-06 19:00:00,779.688,steam
15383049,2016-10-06 19:00:00,439.339,hotwater
15385409,2016-10-06 20:00:00,405.0,electricity
15385410,2016-10-06 20:00:00,2064.83,chilledwater
15385411,2016-10-06 20:00:00,959.616,steam
15385412,2016-10-06 20:00:00,437.862,hotwater
15387769,2016-10-06 21:00:00,396.0,electricity
15387770,2016-10-06 21:00:00,2212.3,chilledwater
15387771,2016-10-06 21:00:00,779.688,steam
15387772,2016-10-06 21:00:00,431.568,hotwater
15390133,2016-10-06 22:00:00,358.0,electricity
15390134,2016-10-06 22:00:00,2003.03,chilledwater
15390135,2016-10-06 22:00:00,899.64,steam
15390136,2016-10-06 22:00:00,444.502,hotwater
15392495,2016-10-06 23:00:00,382.0,electricity
15392496,2016-10-06 23:00:00,1625.08,chilledwater
15392497,2016-10-06 23:00:00,1019.59,steam
15392498,2016-10-06 23:00:00,442.564,hotwater
15394858,2016-10-07 00:00:00,354.0,electricity
15394859,2016-10-07 00:00:00,2053.58,chilledwater
15394860,2016-10-07 00:00:00,899.64,steam
15394861,2016-10-07 00:00:00,441.257,hotwater
15397221,2016-10-07 01:00:00,379.0,electricity
15397222,2016-10-07 01:00:00,1583.76,chilledwater
15397223,2016-10-07 01:00:00,839.664,steam
15397224,2016-10-07 01:00:00,443.69,hotwater
15399583,2016-10-07 02:00:00,364.0,electricity
15399584,2016-10-07 02:00:00,1984.08,chilledwater
15399585,2016-10-07 02:00:00,1079.57,steam
15399586,2016-10-07 02:00:00,442.879,hotwater
15401947,2016-10-07 03:00:00,334.0,electricity
15401948,2016-10-07 03:00:00,1819.78,chilledwater
15401949,2016-10-07 03:00:00,959.616,steam
15401950,2016-10-07 03:00:00,429.996,hotwater
15404310,2016-10-07 04:00:00,341.0,electricity
15404311,2016-10-07 04:00:00,1349.96,chilledwater
15404312,2016-10-07 04:00:00,659.736,steam
15404313,2016-10-07 04:00:00,441.758,hotwater
15406670,2016-10-07 05:00:00,337.0,electricity
15406671,2016-10-07 05:00:00,1450.91,chilledwater
15406672,2016-10-07 05:00:00,779.688,steam
15406673,2016-10-07 05:00:00,449.168,hotwater
15409031,2016-10-07 06:00:00,356.0,electricity
15409032,2016-10-07 06:00:00,1376.5,chilledwater
15409033,2016-10-07 06:00:00,839.664,steam
15409034,2016-10-07 06:00:00,453.204,hotwater
15411395,2016-10-07 07:00:00,330.0,electricity
15411396,2016-10-07 07:00:00,1650.74,chilledwater
15411397,2016-10-07 07:00:00,899.64,steam
15411398,2016-10-07 07:00:00,451.321,hotwater
15413758,2016-10-07 08:00:00,331.0,electricity
15413759,2016-10-07 08:00:00,1660.84,chilledwater
15413760,2016-10-07 08:00:00,779.688,steam
15413761,2016-10-07 08:00:00,443.69,hotwater
15416122,2016-10-07 09:00:00,350.0,electricity
15416123,2016-10-07 09:00:00,1460.39,chilledwater
15416124,2016-10-07 09:00:00,899.64,steam
15416125,2016-10-07 09:00:00,439.635,hotwater
15418485,2016-10-07 10:00:00,335.0,electricity
15418486,2016-10-07 10:00:00,1632.53,chilledwater
15418487,2016-10-07 10:00:00,959.616,steam
15418488,2016-10-07 10:00:00,441.257,hotwater
15420848,2016-10-07 11:00:00,343.0,electricity
15420849,2016-10-07 11:00:00,1546.32,chilledwater
15420850,2016-10-07 11:00:00,1139.54,steam
15420851,2016-10-07 11:00:00,434.678,hotwater
15423210,2016-10-07 12:00:00,347.0,electricity
15423211,2016-10-07 12:00:00,1447.31,chilledwater
15423212,2016-10-07 12:00:00,1019.59,steam
15423213,2016-10-07 12:00:00,437.482,hotwater
15425572,2016-10-07 13:00:00,382.0,electricity
15425573,2016-10-07 13:00:00,1555.46,chilledwater
15425574,2016-10-07 13:00:00,1139.54,steam
15425575,2016-10-07 13:00:00,456.668,hotwater
15427934,2016-10-07 14:00:00,409.0,electricity
15427935,2016-10-07 14:00:00,1387.87,chilledwater
15427936,2016-10-07 14:00:00,959.616,steam
15427937,2016-10-07 14:00:00,447.416,hotwater
15430296,2016-10-07 15:00:00,388.0,electricity
15430297,2016-10-07 15:00:00,1701.57,chilledwater
15430298,2016-10-07 15:00:00,899.64,steam
15430299,2016-10-07 15:00:00,450.991,hotwater
15432658,2016-10-07 16:00:00,394.0,electricity
15432659,2016-10-07 16:00:00,1745.48,chilledwater
15432660,2016-10-07 16:00:00,1139.54,steam
15432661,2016-10-07 16:00:00,434.713,hotwater
15435019,2016-10-07 17:00:00,384.0,electricity
15435020,2016-10-07 17:00:00,2004.76,chilledwater
15435021,2016-10-07 17:00:00,719.712,steam
15435022,2016-10-07 17:00:00,443.019,hotwater
15437379,2016-10-07 18:00:00,390.0,electricity
15437380,2016-10-07 18:00:00,1795.58,chilledwater
15437381,2016-10-07 18:00:00,839.664,steam
15437382,2016-10-07 18:00:00,436.285,hotwater
15439741,2016-10-07 19:00:00,402.0,electricity
15439742,2016-10-07 19:00:00,2046.63,chilledwater
15439743,2016-10-07 19:00:00,779.688,steam
15439744,2016-10-07 19:00:00,432.735,hotwater
15442101,2016-10-07 20:00:00,381.0,electricity
15442102,2016-10-07 20:00:00,2080.89,chilledwater
15442103,2016-10-07 20:00:00,1019.59,steam
15442104,2016-10-07 20:00:00,446.124,hotwater
15444464,2016-10-07 21:00:00,400.0,electricity
15444465,2016-10-07 21:00:00,1698.12,chilledwater
15444466,2016-10-07 21:00:00,959.616,steam
15444467,2016-10-07 21:00:00,439.064,hotwater
15446826,2016-10-07 22:00:00,355.0,electricity
15446827,2016-10-07 22:00:00,1897.06,chilledwater
15446828,2016-10-07 22:00:00,899.64,steam
15446829,2016-10-07 22:00:00,430.727,hotwater
15449188,2016-10-07 23:00:00,352.0,electricity
15449189,2016-10-07 23:00:00,1675.55,chilledwater
15449190,2016-10-07 23:00:00,899.64,steam
15449191,2016-10-07 23:00:00,432.354,hotwater
15451550,2016-10-08 00:00:00,354.0,electricity
15451551,2016-10-08 00:00:00,2011.25,chilledwater
15451552,2016-10-08 00:00:00,1139.54,steam
15451553,2016-10-08 00:00:00,433.141,hotwater
15453912,2016-10-08 01:00:00,353.0,electricity
15453913,2016-10-08 01:00:00,1784.89,chilledwater
15453914,2016-10-08 01:00:00,1079.57,steam
15453915,2016-10-08 01:00:00,440.616,hotwater
15456275,2016-10-08 02:00:00,338.0,electricity
15456276,2016-10-08 02:00:00,1313.6,chilledwater
15456277,2016-10-08 02:00:00,899.64,steam
15456278,2016-10-08 02:00:00,432.735,hotwater
15458639,2016-10-08 03:00:00,355.0,electricity
15458640,2016-10-08 03:00:00,2096.41,chilledwater
15458641,2016-10-08 03:00:00,899.64,steam
15458642,2016-10-08 03:00:00,456.864,hotwater
15461002,2016-10-08 04:00:00,324.0,electricity
15461003,2016-10-08 04:00:00,1771.53,chilledwater
15461004,2016-10-08 04:00:00,899.64,steam
15461005,2016-10-08 04:00:00,455.737,hotwater
15463363,2016-10-08 05:00:00,350.0,electricity
15463364,2016-10-08 05:00:00,1572.05,chilledwater
15463365,2016-10-08 05:00:00,1079.57,steam
15463366,2016-10-08 05:00:00,453.274,hotwater
15465726,2016-10-08 06:00:00,317.0,electricity
15465727,2016-10-08 06:00:00,1836.35,chilledwater
15465728,2016-10-08 06:00:00,899.64,steam
15465729,2016-10-08 06:00:00,450.81,hotwater
15468089,2016-10-08 07:00:00,316.0,electricity
15468090,2016-10-08 07:00:00,1726.81,chilledwater
15468091,2016-10-08 07:00:00,1139.54,steam
15468092,2016-10-08 07:00:00,444.502,hotwater
15470450,2016-10-08 08:00:00,327.0,electricity
15470451,2016-10-08 08:00:00,1780.81,chilledwater
15470452,2016-10-08 08:00:00,1199.52,steam
15470453,2016-10-08 08:00:00,452.983,hotwater
15472810,2016-10-08 09:00:00,326.0,electricity
15472811,2016-10-08 09:00:00,1790.16,chilledwater
15472812,2016-10-08 09:00:00,1139.54,steam
15472813,2016-10-08 09:00:00,449.989,hotwater
15475173,2016-10-08 10:00:00,323.0,electricity
15475174,2016-10-08 10:00:00,2101.21,chilledwater
15475175,2016-10-08 10:00:00,1079.57,steam
15475176,2016-10-08 10:00:00,433.526,hotwater
15477535,2016-10-08 11:00:00,316.0,electricity
15477536,2016-10-08 11:00:00,1684.12,chilledwater
15477537,2016-10-08 11:00:00,1079.57,steam
15477538,2016-10-08 11:00:00,440.616,hotwater
15479898,2016-10-08 12:00:00,330.0,electricity
15479899,2016-10-08 12:00:00,1755.36,chilledwater
15479900,2016-10-08 12:00:00,959.616,steam
15479901,2016-10-08 12:00:00,490.285,hotwater
15482259,2016-10-08 13:00:00,344.0,electricity
15482260,2016-10-08 13:00:00,1926.81,chilledwater
15482261,2016-10-08 13:00:00,1139.54,steam
15482262,2016-10-08 13:00:00,451.015,hotwater
15484621,2016-10-08 14:00:00,328.0,electricity
15484622,2016-10-08 14:00:00,1480.92,chilledwater
15484623,2016-10-08 14:00:00,1139.54,steam
15484624,2016-10-08 14:00:00,452.833,hotwater
15486984,2016-10-08 15:00:00,356.0,electricity
15486985,2016-10-08 15:00:00,1630.76,chilledwater
15486986,2016-10-08 15:00:00,1139.54,steam
15486987,2016-10-08 15:00:00,463.488,hotwater
15489346,2016-10-08 16:00:00,342.0,electricity
15489347,2016-10-08 16:00:00,1774.04,chilledwater
15489348,2016-10-08 16:00:00,959.616,steam
15489349,2016-10-08 16:00:00,461.345,hotwater
15491708,2016-10-08 17:00:00,352.0,electricity
15491709,2016-10-08 17:00:00,1597.74,chilledwater
